 format: day,hour,forecast,value  location:60_127 Start : 20251201 
8,1100,35,1
8,1100,36,1
8,1100,37,2
8,1100,38,4
8,1100,39,5
8,1100,40,6
8,1100,41,8
8,1100,42,10
8,1100,43,9
8,1100,44,9
8,1100,45,9
8,1100,46,8
8,1100,47,8
8,1100,48,7
8,1100,49,6
8,1100,50,6
8,1100,51,6
8,1100,52,6
8,1100,53,6
8,1100,54,5
8,1100,55,5
8,1100,56,5
8,1100,57,5
8,1100,58,5
8,1100,59,5
8,1100,60,5
8,1100,61,5
8,1100,62,6
8,1100,63,6
8,1100,64,7
8,1100,65,7
8,1100,66,8
8,1100,67,8
8,1100,68,7
8,1100,69,6
8,1100,70,5
8,1100,71,3
8,1100,72,2
8,1100,73,1
8,1100,74,1
8,1100,75,0
8,1100,76,-1
8,1100,79,-1
8,1100,82,-2
8,1100,85,0
8,1100,88,4
8,1100,91,6
8,1100,94,3
8,1100,97,2
8,1100,100,1
8,1400,6,-2
8,1400,7,-2
8,1400,8,-2
8,1400,9,-2
8,1400,10,-1
8,1400,11,1
8,1400,12,3
8,1400,13,4
8,1400,14,5
8,1400,15,6
8,1400,16,6
8,1400,17,6
8,1400,18,5
8,1400,19,4
8,1400,20,3
8,1400,21,3
8,1400,22,3
8,1400,23,2
8,1400,24,2
8,1400,25,1
8,1400,26,1
8,1400,27,1
8,1400,28,1
8,1400,29,1
8,1400,30,1
8,1400,31,1
8,1400,32,1
8,1400,33,1
8,1400,34,2
8,1400,35,4
8,1400,36,5
8,1400,37,6
8,1400,38,8
8,1400,39,10
8,1400,40,9
8,1400,41,9
8,1400,42,9
8,1400,43,8
8,1400,44,8
8,1400,45,7
8,1400,46,6
8,1400,47,6
8,1400,48,6
8,1400,49,6
8,1400,50,6
8,1400,51,5
8,1400,52,5
8,1400,53,5
8,1400,54,5
8,1400,55,5
8,1400,56,5
8,1400,57,5
8,1400,58,5
8,1400,59,6
8,1400,60,6
8,1400,61,7
8,1400,62,7
8,1400,63,8
8,1400,64,8
8,1400,65,7
8,1400,66,6
8,1400,67,5
8,1400,68,3
8,1400,69,2
8,1400,70,1
8,1400,71,1
8,1400,72,0
8,1400,73,-1
8,1400,76,-1
8,1400,79,-2
8,1400,82,0
8,1400,85,4
8,1400,88,6
8,1400,91,3
8,1400,94,2
8,1400,97,1
8,1700,6,-1
8,1700,7,0
8,1700,8,2
8,1700,9,3
8,1700,10,5
8,1700,11,6
8,1700,12,6
8,1700,13,7
8,1700,14,7
8,1700,15,6
8,1700,16,5
8,1700,17,4
8,1700,18,4
8,1700,19,3
8,1700,20,3
8,1700,21,2
8,1700,22,1
8,1700,23,1
8,1700,24,1
8,1700,25,1
8,1700,26,1
8,1700,27,1
8,1700,28,1
8,1700,29,1
8,1700,30,1
8,1700,31,2
8,1700,32,4
8,1700,33,6
8,1700,34,7
8,1700,35,9
8,1700,36,9
8,1700,37,10
8,1700,38,9
8,1700,39,9
8,1700,40,8
8,1700,41,8
8,1700,42,7
8,1700,43,7
8,1700,44,6
8,1700,45,6
8,1700,46,6
8,1700,47,6
8,1700,48,6
8,1700,49,5
8,1700,50,5
8,1700,51,5
8,1700,52,5
8,1700,53,5
8,1700,54,5
8,1700,55,6
8,1700,56,7
8,1700,57,7
8,1700,58,7
8,1700,59,8
8,1700,60,8
8,1700,61,8
8,1700,62,7
8,1700,63,5
8,1700,64,4
8,1700,65,2
8,1700,66,1
8,1700,67,0
8,1700,68,-1
8,1700,69,-2
8,1700,70,-2
8,1700,73,-3
8,1700,76,-3
8,1700,79,-2
8,1700,82,3
8,1700,85,5
8,1700,88,2
8,1700,91,1
8,1700,94,1
8,2000,6,4
8,2000,7,5
8,2000,8,6
8,2000,9,7
8,2000,10,7
8,2000,11,7
8,2000,12,6
8,2000,13,5
8,2000,14,4
8,2000,15,4
8,2000,16,3
8,2000,17,3
8,2000,18,3
8,2000,19,2
8,2000,20,1
8,2000,21,1
8,2000,22,1
8,2000,23,1
8,2000,24,1
8,2000,25,1
8,2000,26,1
8,2000,27,1
8,2000,28,2
8,2000,29,4
8,2000,30,6
8,2000,31,7
8,2000,32,8
8,2000,33,9
8,2000,34,9
8,2000,35,9
8,2000,36,9
8,2000,37,8
8,2000,38,7
8,2000,39,7
8,2000,40,6
8,2000,41,6
8,2000,42,6
8,2000,43,6
8,2000,44,5
8,2000,45,5
8,2000,46,5
8,2000,47,5
8,2000,48,6
8,2000,49,6
8,2000,50,6
8,2000,51,6
8,2000,52,6
8,2000,53,7
8,2000,54,7
8,2000,55,8
8,2000,56,8
8,2000,57,9
8,2000,58,8
8,2000,59,7
8,2000,60,6
8,2000,61,4
8,2000,62,2
8,2000,63,1
8,2000,64,0
8,2000,65,-1
8,2000,66,-2
8,2000,67,-2
8,2000,70,-3
8,2000,73,-3
8,2000,76,-1
8,2000,79,3
8,2000,82,5
8,2000,85,2
8,2000,88,2
8,2000,91,2
8,2300,6,7
8,2300,7,7
8,2300,8,7
8,2300,9,6
8,2300,10,5
8,2300,11,4
8,2300,12,4
8,2300,13,3
8,2300,14,3
8,2300,15,3
8,2300,16,2
8,2300,17,1
8,2300,18,1
8,2300,19,1
8,2300,20,1
8,2300,21,1
8,2300,22,1
8,2300,23,1
8,2300,24,1
8,2300,25,2
8,2300,26,4
8,2300,27,6
8,2300,28,7
8,2300,29,8
8,2300,30,9
8,2300,31,9
8,2300,32,9
8,2300,33,9
8,2300,34,8
8,2300,35,7
8,2300,36,7
8,2300,37,6
8,2300,38,6
8,2300,39,6
8,2300,40,6
8,2300,41,5
8,2300,42,5
8,2300,43,5
8,2300,44,5
8,2300,45,6
8,2300,46,6
8,2300,47,6
8,2300,48,6
8,2300,49,6
8,2300,50,7
8,2300,51,7
8,2300,52,8
8,2300,53,8
8,2300,54,9
8,2300,55,8
8,2300,56,7
8,2300,57,6
8,2300,58,4
8,2300,59,2
8,2300,60,1
8,2300,61,0
8,2300,62,-1
8,2300,63,-2
8,2300,64,-2
8,2300,67,-3
8,2300,70,-3
8,2300,73,-1
8,2300,76,3
8,2300,79,5
8,2300,82,2
8,2300,85,2
8,2300,88,2
 Start : 20251209 ,,,
9,200,6,6
9,200,7,5
9,200,8,4
9,200,9,4
9,200,10,3
9,200,11,3
9,200,12,3
9,200,13,2
9,200,14,1
9,200,15,1
9,200,16,1
9,200,17,1
9,200,18,1
9,200,19,1
9,200,20,1
9,200,21,1
9,200,22,2
9,200,23,4
9,200,24,6
9,200,25,7
9,200,26,8
9,200,27,9
9,200,28,9
9,200,29,9
9,200,30,9
9,200,31,8
9,200,32,7
9,200,33,7
9,200,34,6
9,200,35,6
9,200,36,6
9,200,37,6
9,200,38,5
9,200,39,5
9,200,40,5
9,200,41,5
9,200,42,6
9,200,43,6
9,200,44,6
9,200,45,6
9,200,46,6
9,200,47,7
9,200,48,7
9,200,49,8
9,200,50,8
9,200,51,9
9,200,52,8
9,200,53,7
9,200,54,6
9,200,55,4
9,200,56,2
9,200,57,1
9,200,58,0
9,200,59,-1
9,200,60,-2
9,200,61,-2
9,200,64,-3
9,200,67,-3
9,200,70,-1
9,200,73,3
9,200,76,5
9,200,79,2
9,200,82,2
9,200,85,2
9,500,6,4
9,500,7,3
9,500,8,3
9,500,9,3
9,500,10,2
9,500,11,1
9,500,12,1
9,500,13,1
9,500,14,1
9,500,15,1
9,500,16,1
9,500,17,1
9,500,18,1
9,500,19,2
9,500,20,4
9,500,21,6
9,500,22,7
9,500,23,8
9,500,24,9
9,500,25,9
9,500,26,9
9,500,27,9
9,500,28,8
9,500,29,7
9,500,30,7
9,500,31,6
9,500,32,6
9,500,33,6
9,500,34,6
9,500,35,5
9,500,36,5
9,500,37,5
9,500,38,5
9,500,39,6
9,500,40,6
9,500,41,6
9,500,42,6
9,500,43,6
9,500,44,7
9,500,45,7
9,500,46,8
9,500,47,8
9,500,48,9
9,500,49,8
9,500,50,7
9,500,51,6
9,500,52,4
9,500,53,2
9,500,54,1
9,500,55,0
9,500,56,-1
9,500,57,-2
9,500,58,-2
9,500,61,-3
9,500,64,-3
9,500,67,-1
9,500,70,3
9,500,73,5
9,500,76,2
9,500,79,2
9,500,82,2
9,800,6,2
9,800,7,2
9,800,8,1
9,800,9,1
9,800,10,1
9,800,11,1
9,800,12,1
9,800,13,1
9,800,14,1
9,800,15,1
9,800,16,2
9,800,17,4
9,800,18,5
9,800,19,6
9,800,20,7
9,800,21,8
9,800,22,8
9,800,23,8
9,800,24,9
9,800,25,8
9,800,26,7
9,800,27,7
9,800,28,7
9,800,29,6
9,800,30,6
9,800,31,6
9,800,32,6
9,800,33,5
9,800,34,6
9,800,35,6
9,800,36,7
9,800,37,7
9,800,38,7
9,800,39,8
9,800,40,8
9,800,41,9
9,800,42,8
9,800,43,8
9,800,44,8
9,800,45,7
9,800,46,7
9,800,47,6
9,800,48,5
9,800,49,3
9,800,50,1
9,800,51,0
9,800,52,-1
9,800,53,-1
9,800,54,-2
9,800,55,-2
9,800,56,-2
9,800,57,-2
9,800,58,-3
9,800,59,-3
9,800,60,-3
9,800,61,-3
9,800,62,-3
9,800,63,-3
9,800,64,-2
9,800,65,0
9,800,66,2
9,800,67,3
9,800,68,4
9,800,69,5
9,800,70,5
9,800,71,5
9,800,72,3
9,800,73,2
9,800,74,1
9,800,75,1
9,800,76,1
9,800,77,1
9,800,78,1
9,800,79,0
9,800,82,1
9,800,85,1
9,800,88,2
9,800,91,4
9,800,94,3
9,800,97,1
9,800,100,0
9,800,103,-1
9,1100,6,1
9,1100,7,1
9,1100,8,1
9,1100,9,1
9,1100,10,1
9,1100,11,1
9,1100,12,1
9,1100,13,2
9,1100,14,4
9,1100,15,5
9,1100,16,6
9,1100,17,7
9,1100,18,8
9,1100,19,8
9,1100,20,8
9,1100,21,9
9,1100,22,8
9,1100,23,7
9,1100,24,7
9,1100,25,7
9,1100,26,6
9,1100,27,6
9,1100,28,6
9,1100,29,6
9,1100,30,5
9,1100,31,6
9,1100,32,6
9,1100,33,7
9,1100,34,7
9,1100,35,7
9,1100,36,8
9,1100,37,8
9,1100,38,9
9,1100,39,8
9,1100,40,8
9,1100,41,8
9,1100,42,7
9,1100,43,7
9,1100,44,6
9,1100,45,5
9,1100,46,3
9,1100,47,1
9,1100,48,0
9,1100,49,-1
9,1100,50,-1
9,1100,51,-2
9,1100,52,-2
9,1100,53,-2
9,1100,54,-2
9,1100,55,-3
9,1100,56,-3
9,1100,57,-3
9,1100,58,-3
9,1100,59,-3
9,1100,60,-3
9,1100,61,-2
9,1100,62,0
9,1100,63,2
9,1100,64,3
9,1100,65,4
9,1100,66,5
9,1100,67,5
9,1100,68,5
9,1100,69,3
9,1100,70,2
9,1100,71,1
9,1100,72,1
9,1100,73,1
9,1100,74,1
9,1100,75,1
9,1100,76,0
9,1100,79,1
9,1100,82,1
9,1100,85,2
9,1100,88,4
9,1100,91,3
9,1100,94,1
9,1100,97,0
9,1100,100,-1
9,1400,6,1
9,1400,7,1
9,1400,8,1
9,1400,9,1
9,1400,10,2
9,1400,11,4
9,1400,12,5
9,1400,13,6
9,1400,14,7
9,1400,15,8
9,1400,16,8
9,1400,17,8
9,1400,18,9
9,1400,19,8
9,1400,20,7
9,1400,21,7
9,1400,22,7
9,1400,23,6
9,1400,24,6
9,1400,25,6
9,1400,26,6
9,1400,27,5
9,1400,28,6
9,1400,29,6
9,1400,30,7
9,1400,31,7
9,1400,32,7
9,1400,33,8
9,1400,34,8
9,1400,35,9
9,1400,36,8
9,1400,37,8
9,1400,38,8
9,1400,39,7
9,1400,40,7
9,1400,41,6
9,1400,42,5
9,1400,43,3
9,1400,44,1
9,1400,45,0
9,1400,46,-1
9,1400,47,-1
9,1400,48,-2
9,1400,49,-2
9,1400,50,-2
9,1400,51,-2
9,1400,52,-3
9,1400,53,-3
9,1400,54,-3
9,1400,55,-3
9,1400,56,-3
9,1400,57,-3
9,1400,58,-2
9,1400,59,0
9,1400,60,2
9,1400,61,3
9,1400,62,4
9,1400,63,5
9,1400,64,5
9,1400,65,5
9,1400,66,3
9,1400,67,2
9,1400,68,1
9,1400,69,1
9,1400,70,1
9,1400,71,1
9,1400,72,1
9,1400,73,0
9,1400,76,1
9,1400,79,1
9,1400,82,2
9,1400,85,4
9,1400,88,3
9,1400,91,1
9,1400,94,0
9,1400,97,-1
9,1700,6,1
9,1700,7,2
9,1700,8,4
9,1700,9,5
9,1700,10,6
9,1700,11,7
9,1700,12,8
9,1700,13,8
9,1700,14,8
9,1700,15,9
9,1700,16,8
9,1700,17,7
9,1700,18,7
9,1700,19,7
9,1700,20,6
9,1700,21,6
9,1700,22,6
9,1700,23,6
9,1700,24,5
9,1700,25,6
9,1700,26,6
9,1700,27,7
9,1700,28,7
9,1700,29,7
9,1700,30,8
9,1700,31,8
9,1700,32,9
9,1700,33,8
9,1700,34,8
9,1700,35,8
9,1700,36,7
9,1700,37,7
9,1700,38,6
9,1700,39,5
9,1700,40,3
9,1700,41,1
9,1700,42,0
9,1700,43,-1
9,1700,44,-1
9,1700,45,-2
9,1700,46,-2
9,1700,47,-2
9,1700,48,-2
9,1700,49,-3
9,1700,50,-3
9,1700,51,-3
9,1700,52,-3
9,1700,53,-3
9,1700,54,-3
9,1700,55,-2
9,1700,56,0
9,1700,57,2
9,1700,58,3
9,1700,59,4
9,1700,60,5
9,1700,61,5
9,1700,62,5
9,1700,63,3
9,1700,64,2
9,1700,65,1
9,1700,66,1
9,1700,67,1
9,1700,68,1
9,1700,69,1
9,1700,70,0
9,1700,73,1
9,1700,76,1
9,1700,79,2
9,1700,82,4
9,1700,85,3
9,1700,88,1
9,1700,91,0
9,1700,94,-1
9,2000,6,6
9,2000,7,7
9,2000,8,8
9,2000,9,9
9,2000,10,10
9,2000,11,9
9,2000,12,9
9,2000,13,8
9,2000,14,8
9,2000,15,7
9,2000,16,7
9,2000,17,7
9,2000,18,7
9,2000,19,6
9,2000,20,6
9,2000,21,6
9,2000,22,6
9,2000,23,6
9,2000,24,6
9,2000,25,7
9,2000,26,7
9,2000,27,7
9,2000,28,7
9,2000,29,8
9,2000,30,7
9,2000,31,7
9,2000,32,7
9,2000,33,7
9,2000,34,7
9,2000,35,6
9,2000,36,4
9,2000,37,2
9,2000,38,1
9,2000,39,0
9,2000,40,-1
9,2000,41,-2
9,2000,42,-2
9,2000,43,-3
9,2000,44,-3
9,2000,45,-3
9,2000,46,-3
9,2000,47,-3
9,2000,48,-3
9,2000,49,-3
9,2000,50,-3
9,2000,51,-3
9,2000,52,-2
9,2000,53,0
9,2000,54,2
9,2000,55,3
9,2000,56,4
9,2000,57,4
9,2000,58,5
9,2000,59,4
9,2000,60,3
9,2000,61,2
9,2000,62,2
9,2000,63,1
9,2000,64,1
9,2000,65,1
9,2000,66,1
9,2000,67,1
9,2000,70,1
9,2000,73,1
9,2000,76,2
9,2000,79,4
9,2000,82,2
9,2000,85,1
9,2000,88,0
9,2000,91,0
9,2300,6,9
9,2300,7,10
9,2300,8,9
9,2300,9,9
9,2300,10,8
9,2300,11,8
9,2300,12,7
9,2300,13,7
9,2300,14,7
9,2300,15,7
9,2300,16,6
9,2300,17,6
9,2300,18,6
9,2300,19,6
9,2300,20,6
9,2300,21,6
9,2300,22,7
9,2300,23,7
9,2300,24,7
9,2300,25,7
9,2300,26,8
9,2300,27,7
9,2300,28,7
9,2300,29,7
9,2300,30,7
9,2300,31,7
9,2300,32,6
9,2300,33,4
9,2300,34,2
9,2300,35,1
9,2300,36,0
9,2300,37,-1
9,2300,38,-2
9,2300,39,-2
9,2300,40,-3
9,2300,41,-3
9,2300,42,-3
9,2300,43,-3
9,2300,44,-3
9,2300,45,-3
9,2300,46,-3
9,2300,47,-3
9,2300,48,-3
9,2300,49,-2
9,2300,50,0
9,2300,51,2
9,2300,52,3
9,2300,53,4
9,2300,54,4
9,2300,55,5
9,2300,56,4
9,2300,57,3
9,2300,58,2
9,2300,59,2
9,2300,60,1
9,2300,61,1
9,2300,62,1
9,2300,63,1
9,2300,64,1
9,2300,67,1
9,2300,70,1
9,2300,73,2
9,2300,76,4
9,2300,79,2
9,2300,82,1
9,2300,85,0
9,2300,88,0
 Start : 20251210 ,,,
10,200,6,9
10,200,7,8
10,200,8,8
10,200,9,7
10,200,10,7
10,200,11,7
10,200,12,7
10,200,13,6
10,200,14,6
10,200,15,6
10,200,16,6
10,200,17,6
10,200,18,6
10,200,19,7
10,200,20,7
10,200,21,7
10,200,22,7
10,200,23,8
10,200,24,7
10,200,25,7
10,200,26,7
10,200,27,7
10,200,28,7
10,200,29,6
10,200,30,4
10,200,31,2
10,200,32,1
10,200,33,0
10,200,34,-1
10,200,35,-2
10,200,36,-2
10,200,37,-3
10,200,38,-3
10,200,39,-3
10,200,40,-3
10,200,41,-3
10,200,42,-3
10,200,43,-3
10,200,44,-3
10,200,45,-3
10,200,46,-2
10,200,47,0
10,200,48,2
10,200,49,3
10,200,50,4
10,200,51,4
10,200,52,5
10,200,53,4
10,200,54,3
10,200,55,2
10,200,56,2
10,200,57,1
10,200,58,1
10,200,59,1
10,200,60,1
10,200,61,1
10,200,64,1
10,200,67,1
10,200,70,2
10,200,73,4
10,200,76,2
10,200,79,1
10,200,82,0
10,200,85,0
10,500,6,7
10,500,7,7
10,500,8,7
10,500,9,7
10,500,10,6
10,500,11,6
10,500,12,6
10,500,13,6
10,500,14,6
10,500,15,6
10,500,16,7
10,500,17,7
10,500,18,7
10,500,19,7
10,500,20,8
10,500,21,7
10,500,22,7
10,500,23,7
10,500,24,7
10,500,25,7
10,500,26,6
10,500,27,4
10,500,28,2
10,500,29,1
10,500,30,0
10,500,31,-1
10,500,32,-2
10,500,33,-2
10,500,34,-3
10,500,35,-3
10,500,36,-3
10,500,37,-3
10,500,38,-3
10,500,39,-3
10,500,40,-3
10,500,41,-3
10,500,42,-3
10,500,43,-2
10,500,44,0
10,500,45,2
10,500,46,3
10,500,47,4
10,500,48,4
10,500,49,5
10,500,50,4
10,500,51,3
10,500,52,2
10,500,53,2
10,500,54,1
10,500,55,1
10,500,56,1
10,500,57,1
10,500,58,1
10,500,61,1
10,500,64,1
10,500,67,2
10,500,70,4
10,500,73,2
10,500,76,1
10,500,79,0
10,500,82,0
10,800,6,6
10,800,7,6
10,800,8,6
10,800,9,5
10,800,10,6
10,800,11,6
10,800,12,7
10,800,13,7
10,800,14,8
10,800,15,8
10,800,16,8
10,800,17,8
10,800,18,7
10,800,19,7
10,800,20,7
10,800,21,7
10,800,22,7
10,800,23,5
10,800,24,3
10,800,25,1
10,800,26,0
10,800,27,-1
10,800,28,-2
10,800,29,-2
10,800,30,-3
10,800,31,-3
10,800,32,-3
10,800,33,-3
10,800,34,-3
10,800,35,-3
10,800,36,-3
10,800,37,-3
10,800,38,-3
10,800,39,-3
10,800,40,-2
10,800,41,0
10,800,42,2
10,800,43,3
10,800,44,4
10,800,45,5
10,800,46,5
10,800,47,5
10,800,48,3
10,800,49,2
10,800,50,2
10,800,51,1
10,800,52,1
10,800,53,1
10,800,54,1
10,800,55,1
10,800,56,1
10,800,57,1
10,800,58,1
10,800,59,1
10,800,60,1
10,800,61,1
10,800,62,1
10,800,63,1
10,800,64,2
10,800,65,2
10,800,66,4
10,800,67,4
10,800,68,3
10,800,69,3
10,800,70,2
10,800,71,2
10,800,72,1
10,800,73,1
10,800,74,1
10,800,75,1
10,800,76,1
10,800,77,0
10,800,78,1
10,800,79,0
10,800,82,-1
10,800,85,-2
10,800,88,-2
10,800,91,0
10,800,94,1
10,800,97,-1
10,800,100,-3
10,800,103,-3
10,1100,6,5
10,1100,7,6
10,1100,8,6
10,1100,9,7
10,1100,10,7
10,1100,11,8
10,1100,12,8
10,1100,13,8
10,1100,14,8
10,1100,15,7
10,1100,16,7
10,1100,17,7
10,1100,18,7
10,1100,19,7
10,1100,20,5
10,1100,21,3
10,1100,22,1
10,1100,23,0
10,1100,24,-1
10,1100,25,-2
10,1100,26,-2
10,1100,27,-3
10,1100,28,-3
10,1100,29,-3
10,1100,30,-3
10,1100,31,-3
10,1100,32,-3
10,1100,33,-3
10,1100,34,-3
10,1100,35,-3
10,1100,36,-3
10,1100,37,-2
10,1100,38,0
10,1100,39,2
10,1100,40,3
10,1100,41,4
10,1100,42,5
10,1100,43,5
10,1100,44,5
10,1100,45,3
10,1100,46,2
10,1100,47,2
10,1100,48,1
10,1100,49,1
10,1100,50,1
10,1100,51,1
10,1100,52,1
10,1100,53,1
10,1100,54,1
10,1100,55,1
10,1100,56,1
10,1100,57,1
10,1100,58,1
10,1100,59,1
10,1100,60,1
10,1100,61,2
10,1100,62,2
10,1100,63,4
10,1100,64,4
10,1100,65,3
10,1100,66,3
10,1100,67,2
10,1100,68,2
10,1100,69,1
10,1100,70,1
10,1100,71,1
10,1100,72,1
10,1100,73,1
10,1100,74,0
10,1100,75,1
10,1100,76,0
10,1100,79,-1
10,1100,82,-2
10,1100,85,-2
10,1100,88,0
10,1100,91,1
10,1100,94,-1
10,1100,97,-3
10,1100,100,-3
10,1400,6,7
10,1400,7,7
10,1400,8,8
10,1400,9,8
10,1400,10,8
10,1400,11,8
10,1400,12,7
10,1400,13,7
10,1400,14,7
10,1400,15,7
10,1400,16,7
10,1400,17,5
10,1400,18,3
10,1400,19,1
10,1400,20,0
10,1400,21,-1
10,1400,22,-2
10,1400,23,-2
10,1400,24,-3
10,1400,25,-3
10,1400,26,-3
10,1400,27,-3
10,1400,28,-3
10,1400,29,-3
10,1400,30,-3
10,1400,31,-3
10,1400,32,-3
10,1400,33,-3
10,1400,34,-2
10,1400,35,0
10,1400,36,2
10,1400,37,3
10,1400,38,4
10,1400,39,5
10,1400,40,5
10,1400,41,5
10,1400,42,3
10,1400,43,2
10,1400,44,2
10,1400,45,1
10,1400,46,1
10,1400,47,1
10,1400,48,1
10,1400,49,1
10,1400,50,1
10,1400,51,1
10,1400,52,1
10,1400,53,1
10,1400,54,1
10,1400,55,1
10,1400,56,1
10,1400,57,1
10,1400,58,2
10,1400,59,2
10,1400,60,4
10,1400,61,4
10,1400,62,3
10,1400,63,3
10,1400,64,2
10,1400,65,2
10,1400,66,1
10,1400,67,1
10,1400,68,1
10,1400,69,1
10,1400,70,1
10,1400,71,0
10,1400,72,1
10,1400,73,0
10,1400,76,-1
10,1400,79,-2
10,1400,82,-2
10,1400,85,0
10,1400,88,1
10,1400,91,-1
10,1400,94,-3
10,1400,97,-3
10,1700,6,8
10,1700,7,8
10,1700,8,8
10,1700,9,7
10,1700,10,7
10,1700,11,7
10,1700,12,7
10,1700,13,7
10,1700,14,5
10,1700,15,3
10,1700,16,1
10,1700,17,0
10,1700,18,-1
10,1700,19,-2
10,1700,20,-2
10,1700,21,-3
10,1700,22,-3
10,1700,23,-3
10,1700,24,-3
10,1700,25,-3
10,1700,26,-3
10,1700,27,-3
10,1700,28,-3
10,1700,29,-3
10,1700,30,-3
10,1700,31,-2
10,1700,32,0
10,1700,33,2
10,1700,34,3
10,1700,35,4
10,1700,36,5
10,1700,37,5
10,1700,38,5
10,1700,39,3
10,1700,40,2
10,1700,41,2
10,1700,42,1
10,1700,43,1
10,1700,44,1
10,1700,45,1
10,1700,46,1
10,1700,47,1
10,1700,48,1
10,1700,49,1
10,1700,50,1
10,1700,51,1
10,1700,52,1
10,1700,53,1
10,1700,54,1
10,1700,55,2
10,1700,56,2
10,1700,57,4
10,1700,58,4
10,1700,59,3
10,1700,60,3
10,1700,61,2
10,1700,62,2
10,1700,63,1
10,1700,64,1
10,1700,65,1
10,1700,66,1
10,1700,67,1
10,1700,68,0
10,1700,69,1
10,1700,70,0
10,1700,73,-1
10,1700,76,-2
10,1700,79,-2
10,1700,82,0
10,1700,85,1
10,1700,88,-1
10,1700,91,-3
10,1700,94,-3
10,2000,6,7
10,2000,7,7
10,2000,8,7
10,2000,9,7
10,2000,10,6
10,2000,11,5
10,2000,12,3
10,2000,13,1
10,2000,14,0
10,2000,15,-1
10,2000,16,-2
10,2000,17,-2
10,2000,18,-3
10,2000,19,-3
10,2000,20,-3
10,2000,21,-3
10,2000,22,-3
10,2000,23,-3
10,2000,24,-3
10,2000,25,-3
10,2000,26,-3
10,2000,27,-3
10,2000,28,-2
10,2000,29,0
10,2000,30,2
10,2000,31,3
10,2000,32,4
10,2000,33,5
10,2000,34,5
10,2000,35,5
10,2000,36,3
10,2000,37,3
10,2000,38,2
10,2000,39,2
10,2000,40,2
10,2000,41,2
10,2000,42,2
10,2000,43,2
10,2000,44,2
10,2000,45,2
10,2000,46,2
10,2000,47,2
10,2000,48,2
10,2000,49,2
10,2000,50,2
10,2000,51,2
10,2000,52,2
10,2000,53,3
10,2000,54,3
10,2000,55,3
10,2000,56,3
10,2000,57,3
10,2000,58,2
10,2000,59,2
10,2000,60,2
10,2000,61,2
10,2000,62,1
10,2000,63,2
10,2000,64,1
10,2000,65,1
10,2000,66,0
10,2000,67,0
10,2000,70,-2
10,2000,73,-2
10,2000,76,-3
10,2000,79,0
10,2000,82,1
10,2000,85,-1
10,2000,88,-3
10,2000,91,-3
10,2300,6,7
10,2300,7,6
10,2300,8,5
10,2300,9,3
10,2300,10,1
10,2300,11,0
10,2300,12,-1
10,2300,13,-2
10,2300,14,-2
10,2300,15,-3
10,2300,16,-3
10,2300,17,-3
10,2300,18,-3
10,2300,19,-3
10,2300,20,-3
10,2300,21,-3
10,2300,22,-3
10,2300,23,-3
10,2300,24,-3
10,2300,25,-2
10,2300,26,0
10,2300,27,2
10,2300,28,3
10,2300,29,4
10,2300,30,5
10,2300,31,5
10,2300,32,5
10,2300,33,3
10,2300,34,3
10,2300,35,2
10,2300,36,2
10,2300,37,2
10,2300,38,2
10,2300,39,2
10,2300,40,2
10,2300,41,2
10,2300,42,2
10,2300,43,2
10,2300,44,2
10,2300,45,2
10,2300,46,2
10,2300,47,2
10,2300,48,2
10,2300,49,2
10,2300,50,3
10,2300,51,3
10,2300,52,3
10,2300,53,3
10,2300,54,3
10,2300,55,2
10,2300,56,2
10,2300,57,2
10,2300,58,2
10,2300,59,1
10,2300,60,2
10,2300,61,1
10,2300,62,1
10,2300,63,0
10,2300,64,0
10,2300,67,-2
10,2300,70,-2
10,2300,73,-3
10,2300,76,0
10,2300,79,1
10,2300,82,-1
10,2300,85,-3
10,2300,88,-3
 Start : 20251211 ,,,
11,200,6,3
11,200,7,1
11,200,8,0
11,200,9,-1
11,200,10,-2
11,200,11,-2
11,200,12,-3
11,200,13,-3
11,200,14,-3
11,200,15,-3
11,200,16,-3
11,200,17,-3
11,200,18,-3
11,200,19,-3
11,200,20,-3
11,200,21,-3
11,200,22,-2
11,200,23,0
11,200,24,2
11,200,25,3
11,200,26,4
11,200,27,5
11,200,28,5
11,200,29,5
11,200,30,3
11,200,31,3
11,200,32,2
11,200,33,2
11,200,34,2
11,200,35,2
11,200,36,2
11,200,37,2
11,200,38,2
11,200,39,2
11,200,40,2
11,200,41,2
11,200,42,2
11,200,43,2
11,200,44,2
11,200,45,2
11,200,46,2
11,200,47,3
11,200,48,3
11,200,49,3
11,200,50,3
11,200,51,3
11,200,52,2
11,200,53,2
11,200,54,2
11,200,55,2
11,200,56,1
11,200,57,2
11,200,58,1
11,200,59,1
11,200,60,0
11,200,61,0
11,200,64,-2
11,200,67,-2
11,200,70,-3
11,200,73,0
11,200,76,1
11,200,79,-1
11,200,82,-3
11,200,85,-3
11,500,6,-1
11,500,7,-2
11,500,8,-2
11,500,9,-3
11,500,10,-3
11,500,11,-3
11,500,12,-3
11,500,13,-3
11,500,14,-3
11,500,15,-3
11,500,16,-3
11,500,17,-3
11,500,18,-3
11,500,19,-2
11,500,20,0
11,500,21,2
11,500,22,3
11,500,23,4
11,500,24,5
11,500,25,5
11,500,26,5
11,500,27,3
11,500,28,3
11,500,29,2
11,500,30,2
